AGE,GROSSVEHICLEWEIGHT_K,MILEAGE_K,MONTHOFINCEPTION,RISK_AREA,CONVICTIONS_FLAG,CLM_NUM_L5Y,COVER_TYPE,UKRESIDENCY_YEARS,ENGINE_SIZE,FUEL_TYPE,DD_DUQ,NUMBER_OF_DRIVERS,DTI,CLASSOFUSEDESC,OVERNIGHT_LOCATION,LICENCE_TYPE,LICENCEHELD_YEARS,CREDIT_SCORE,NCD,VEHICLE_AGE,VEHICLE_VALUE,NCDPROTECT,AD_POLPREMIUM,AGG_SOURCE,ANNUAL_TOPS_PRICE,HSALE,source_file,CREDIT_SCORE_MISSING,AGE_IMPUTED,GROSSVEHICLEWEIGHT_K_IMPUTED,MILEAGE_K_IMPUTED,MONTHOFINCEPTION_IMPUTED,CLM_NUM_L5Y_IMPUTED,UKRESIDENCY_YEARS_IMPUTED,ENGINE_SIZE_IMPUTED,FUEL_TYPE_IMPUTED,NUMBER_OF_DRIVERS_IMPUTED,DTI_IMPUTED,OVERNIGHT_LOCATION_IMPUTED,LICENCE_TYPE_IMPUTED,LICENCEHELD_YEARS_IMPUTED,CREDIT_SCORE_IMPUTED,NCD_IMPUTED,VEHICLE_AGE_IMPUTED,VEHICLE_VALUE_IMPUTED,AD_POLPREMIUM_IMPUTED,ANNUAL_TOPS_PRICE_IMPUTED,HSALE_IMPUTED,RISK_AREA_IMPUTED,CONVICTIONS_FLAG_IMPUTED,NCDPROTECT_IMPUTED,AGG_SOURCE_IMPUTED,AGE_LICENCE_GAP,NCD_CAPPED,LOG_VEHICLE_VALUE,LOG_AD_POLPREMIUM,AGE_BAND,ENGINE_SIZE_BAND,VEHICLE_VALUE_BAND,VEHICLE_AGE_BAND,MILEAGE_K_BAND,CREDIT_SCORE_BAND,SPLIT
44.0,0.0,6.0,1.0,SW,N,0.0,COMP,44.0,2.0,1.0,N,1.0,3.0,0,1.0,0.0,20.0,391.0,6.0,4.0,18000.0,FALSE,504.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.0,9.798182590890704,6.222576268071369,41-50,2.0-2.9,10-20K,4-5,5-10,300-399,TRAIN
24.0,2.0,7.0,2.0,S,N,0.0,COMP,24.0,1.2,1.0,N,1.0,2.0,9,1.0,0.0,6.0,235.0,2.0,8.0,5200.0,FALSE,807.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,8.556606193773073,6.693323668269949,22-25,1.0-1.4,5-10K,6-10,5-10,200-299,TRAIN
21.0,2.2,7.0,3.0,Y,N,0.0,COMP,21.0,2.0,1.0,Y,1.0,29.0,3,1.0,0.0,1.0,107.0,1.0,12.0,4370.0,FALSE,4311.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,8.382747094863314,8.368925174747135,17-21,2.0-2.9,<5K,11+,5-10,0-199,TRAIN
47.0,2.2,8.0,3.0,SE,N,0.0,COMP,47.0,1.6,1.0,Y,1.0,29.0,3,1.0,0.0,25.0,391.0,9.0,13.0,4810.0,TRUE,540.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9.0,8.478660241699453,6.29156913955832,41-50,1.5-1.9,<5K,11+,5-10,300-399,TEST
65.0,3.0,11.3,2.0,WM,N,0.0,COMP,65.0,2.3,1.0,N,1.0,28.0,2,1.0,0.0,47.0,474.0,9.0,9.0,9590.0,TRUE,484.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,9.16858043772795,6.182084906716632,61-70,2.0-2.9,5-10K,6-10,10-15,400-499,TRAIN
22.0,2.0,15.0,3.0,L,N,0.0,COMP,6.0,1.5,1.0,Y,1.0,28.0,2,1.0,0.0,3.0,222.0,3.0,10.0,2460.0,FALSE,22697.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,7.8083230503910555,10.02998803614547,22-25,1.5-1.9,<5K,6-10,10-15,200-299,TRAIN
63.0,3.1,6.0,1.0,NW,N,0.0,COMP,62.0,2.1,1.0,N,1.0,28.0,2,3.0,0.0,40.0,492.0,1.0,7.0,9240.0,FALSE,486.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,9.13140538388804,6.186208623900494,61-70,2.0-2.9,5-10K,6-10,5-10,400-499,TRAIN
39.0,3.2,8.0,3.0,WM,Y,0.0,COMP,39.0,2.0,1.0,N,2.0,0.0,1,1.0,0.0,20.0,447.0,9.0,12.0,8500.0,FALSE,501.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,9.04793908261736,6.2166061010848646,31-40,2.0-2.9,5-10K,11+,5-10,400-499,TRAIN
57.0,0.0,9.0,2.0,L,N,1.0,COMP,25.0,0.0,1.0,N,1.0,10.0,0,1.0,0.0,20.0,418.0,9.0,5.0,10000.0,TRUE,737.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,9.0,9.210440366976517,6.602587892189336,51-60,,5-10K,4-5,5-10,400-499,TRAIN
67.0,3.3,5.0,2.0,Y,N,0.0,COMP,67.0,1.0,1.0,N,2.0,7.0,1,2.0,0.0,50.0,435.0,9.0,1.0,42000.0,TRUE,589.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,10.645448706505872,6.3784261836515865,61-70,<1.0,30K+,0-1,<5,400-499,TRAIN
56.0,3.5,3.0,3.0,L,N,0.0,COMP,56.0,2.4,1.0,N,1.0,28.0,6,1.0,0.0,26.0,437.0,9.0,17.0,3595.0,FALSE,494.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,8.18757739559151,6.202535517187923,51-60,2.0-2.9,<5K,11+,<5,400-499,TRAIN
26.0,3.5,11.0,1.0,WM,N,0.0,COMP,26.0,2.4,1.0,Y,1.0,29.0,1,1.0,0.0,6.0,492.0,4.0,15.0,2910.0,FALSE,1651.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,7.976251943745623,7.409136443920128,26-30,2.0-2.9,<5K,11+,10-15,400-499,TRAIN
52.0,2.8,16.0,2.0,SE,N,0.0,COMP,52.0,2.0,1.0,Y,2.0,29.0,1,1.0,0.0,22.0,385.0,9.0,10.0,20000.0,FALSE,398.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,9.90353755128617,5.986452005284438,51-60,2.0-2.9,10-20K,6-10,15-20,300-399,TRAIN
21.0,2.3,5.0,1.0,WM,N,0.0,COMP,21.0,2.1,2.0,Y,2.0,0.0,2,2.0,0.0,4.0,412.0,4.0,13.0,1498.0,TRUE,1185.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,7.312553498102598,7.077498053569231,17-21,2.0-2.9,<5K,11+,<5,400-499,TRAIN
59.0,3.0,5.0,2.0,WM,N,0.0,COMP,59.0,2.0,1.0,N,1.0,0.0,0,1.0,0.0,25.0,271.0,9.0,7.0,14595.0,FALSE,484.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,9.0,9.588502797556337,6.182084906716632,51-60,2.0-2.9,10-20K,6-10,<5,200-299,TRAIN
70.0,3.0,12.0,3.0,SW,N,0.0,COMP,70.0,2.0,1.0,Y,1.0,29.0,2,1.0,0.0,51.0,439.0,4.0,6.0,9850.0,FALSE,421.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,9.19532825185568,6.042632833682381,61-70,2.0-2.9,5-10K,6-10,10-15,400-499,TRAIN
24.0,2.8,5.0,2.0,SE,N,0.0,COMP,24.0,2.0,1.0,Y,1.0,0.0,2,1.0,0.0,6.0,0.0,2.0,19.0,1280.0,FALSE,1980.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,7.155396301896734,7.590852123688581,22-25,2.0-2.9,<5K,11+,<5,0-199,TRAIN
58.0,3.2,10.0,1.0,Y,N,0.0,COMP,58.0,2.5,1.0,Y,1.0,29.0,1,7.0,0.0,21.0,0.0,8.0,10.0,9140.0,TRUE,739.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,8.0,9.12052506765382,6.6052979209482015,51-60,2.0-2.9,5-10K,6-10,5-10,0-199,TRAIN
30.0,1.8,5.0,1.0,WM,Y,1.0,COMP,30.0,1.2,1.0,Y,1.0,29.0,1,1.0,0.0,12.0,374.0,9.0,8.0,3530.0,TRUE,792.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,8.169336395928386,6.674561391814426,26-30,1.0-1.4,<5K,6-10,<5,300-399,TRAIN
67.0,2.9,12.0,1.0,WM,N,0.0,COMP,67.0,2.2,1.0,Y,1.0,0.0,5,1.0,0.0,47.0,0.0,9.0,12.0,4500.0,FALSE,487.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,8.412054873292933,6.18826412308259,61-70,2.0-2.9,<5K,11+,10-15,0-199,TRAIN
33.0,3.2,12.0,3.0,S,N,0.0,COMP,33.0,2.0,1.0,Y,2.0,0.0,2,1.0,0.0,16.0,441.0,9.0,2.0,30000.0,TRUE,1012.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,10.308985993422082,6.919683849847411,31-40,2.0-2.9,20-30K,2-3,10-15,400-499,TEST
55.0,3.1,10.0,2.0,N,N,0.0,COMP,55.0,2.0,1.0,N,1.0,29.0,1,3.0,0.0,34.0,317.0,0.0,7.0,10000.0,FALSE,881.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,9.210440366976517,6.78105762593618,51-60,2.0-2.9,5-10K,6-10,5-10,300-399,TRAIN
38.0,2.8,4.0,1.0,N,Y,0.0,COMP,38.0,2.0,1.0,N,2.0,29.0,3,4.0,0.0,7.0,241.0,6.0,17.0,570.0,FALSE,581.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,6.0,6.3473892096560105,6.364750756851911,31-40,2.0-2.9,<5K,11+,<5,200-299,TRAIN
37.0,2.8,10.0,2.0,Y,N,0.0,COMP,37.0,2.0,1.0,N,2.0,1.0,2,1.0,0.0,18.0,441.0,5.0,7.0,19000.0,TRUE,1076.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,9.852246888342531,6.98100574072173,31-40,2.0-2.9,10-20K,6-10,5-10,400-499,TRAIN
67.0,1.9,11.0,1.0,S,N,1.0,COMP,67.0,1.0,1.0,N,1.0,28.0,1,1.0,0.0,48.0,407.0,1.0,4.0,6820.0,FALSE,691.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,8.82776136765472,6.53813982376767,61-70,<1.0,5-10K,4-5,10-15,400-499,TEST
62.0,3.5,20.0,1.0,Y,N,0.0,COMP,62.0,2.3,1.0,N,1.0,29.0,1,4.0,0.0,25.0,440.0,9.0,9.0,5370.0,TRUE,508.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,9.0,8.58876938990546,6.230481447578482,61-70,2.0-2.9,5-10K,6-10,15-20,400-499,TRAIN
51.0,3.0,7.0,2.0,Y,N,0.0,COMP,51.0,2.0,1.0,N,1.0,2.0,1,7.0,0.0,25.0,363.0,9.0,1.0,500.0,FALSE,545.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,6.2166061010848646,6.300785794663244,51-60,2.0-2.9,<5K,0-1,5-10,300-399,TEST
31.0,2.3,8.0,1.0,EM,Y,0.0,COMP,31.0,1.6,1.0,N,2.0,16.0,1,1.0,0.0,13.0,312.0,3.0,14.0,5000.0,FALSE,1080.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,8.517393171418904,6.984716320118266,31-40,1.5-1.9,<5K,11+,5-10,300-399,TRAIN
39.0,2.1,12.0,2.0,S,N,0.0,COMP,39.0,1.6,1.0,N,1.0,3.0,0,4.0,0.0,22.0,426.0,9.0,11.0,2200.0,FALSE,227.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,7.696667081526462,5.424950017481403,31-40,1.5-1.9,<5K,11+,10-15,400-499,TRAIN
66.0,2.8,8.0,2.0,S,N,0.0,COMP,65.0,1.5,1.0,Y,3.0,28.0,1,1.0,0.0,40.0,446.0,1.0,5.0,10560.0,FALSE,444.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,9.264923249746474,6.095824562432225,61-70,1.5-1.9,10-20K,4-5,5-10,400-499,TRAIN
57.0,3.0,13.0,2.0,SE,N,0.0,COMP,57.0,2.0,1.0,N,2.0,28.0,1,1.0,0.0,40.0,397.0,9.0,11.0,2650.0,TRUE,269.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,7.8826922062890254,5.594711379601839,51-60,2.0-2.9,<5K,11+,10-15,300-399,TRAIN
30.0,1.5,10.0,3.0,S,Y,0.0,COMP,30.0,1.4,1.0,Y,1.0,29.0,3,4.0,0.0,12.0,308.0,5.0,16.0,1150.0,FALSE,524.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,7.048386408721883,6.261491684321042,26-30,1.0-1.4,<5K,11+,5-10,300-399,TRAIN
67.0,3.0,10.2,1.0,EM,N,0.0,COMP,67.0,2.0,1.0,N,1.0,29.0,1,1.0,0.0,25.0,425.0,9.0,14.0,1460.0,TRUE,371.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,9.0,7.2868764117507,5.916202062607435,61-70,2.0-2.9,<5K,11+,10-15,400-499,TRAIN
57.0,3.5,3.0,3.0,NL,N,0.0,COMP,57.0,2.1,1.0,N,2.0,6.0,2,1.0,0.0,39.0,398.0,9.0,18.0,2500.0,TRUE,468.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,7.824445930877619,6.148468295917647,51-60,2.0-2.9,<5K,11+,<5,300-399,TRAIN
42.0,2.3,11.0,1.0,NW,N,0.0,COMP,42.0,1.6,1.0,Y,1.0,29.0,1,1.0,0.0,25.0,458.0,9.0,11.0,7240.0,FALSE,385.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,8.88751459738882,5.953243334287785,41-50,1.5-1.9,5-10K,11+,10-15,400-499,TRAIN
26.0,2.3,5.0,2.0,EM,N,0.0,TPFT,26.0,1.8,1.0,Y,1.0,1.0,A4,2.0,0.0,1.0,255.0,0.0,18.0,620.0,FALSE,2625.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,6.431331081933479,7.872836175025724,26-30,1.5-1.9,<5K,11+,<5,200-299,TEST
34.0,3.3,10.0,2.0,WM,Y,1.0,COMP,34.0,2.2,1.0,N,1.0,29.0,1,1.0,0.0,17.0,457.0,9.0,10.0,6620.0,FALSE,433.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,8.798001694924846,6.07073772800249,31-40,2.0-2.9,5-10K,6-10,5-10,400-499,TRAIN
39.0,2.9,10.0,2.0,WM,N,0.0,COMP,39.0,2.2,1.0,Y,2.0,29.0,3,2.0,0.0,21.0,351.0,2.0,11.0,10460.0,FALSE,939.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,9.25540933534376,6.844815479208263,31-40,2.0-2.9,10-20K,11+,5-10,300-399,TRAIN
56.0,2.8,8.0,1.0,EM,N,0.0,COMP,56.0,2.0,1.0,N,1.0,29.0,1,1.0,0.0,25.0,438.0,9.0,18.0,1270.0,TRUE,244.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9.0,7.147559271189454,5.497168225293202,51-60,2.0-2.9,<5K,11+,5-10,400-499,TRAIN
41.0,1.5,5.0,2.0,WM,N,0.0,COMP,41.0,2.0,1.0,Y,2.0,18.0,1,1.0,0.0,23.0,393.0,9.0,16.0,1200.0,FALSE,307.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,7.0909098220799835,5.726847747587197,41-50,2.0-2.9,<5K,11+,<5,300-399,TRAIN
28.0,2.8,7.0,3.0,WM,N,0.0,COMP,28.0,2.1,1.0,N,2.0,1.0,2,1.0,0.0,11.0,405.0,2.0,10.0,5295.0,FALSE,761.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,8.574707097616844,6.634633357861686,26-30,2.0-2.9,5-10K,6-10,5-10,400-499,TRAIN
43.0,2.3,50.0,2.0,SE,N,0.0,COMP,43.0,2.0,1.0,Y,2.0,29.0,1,1.0,0.0,24.0,198.0,4.0,9.0,4720.0,FALSE,1568.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,8.459775920546287,7.357556200910353,41-50,2.0-2.9,<5K,6-10,20+,0-199,TRAIN
47.0,2.3,5.0,2.0,SE,N,1.0,COMP,47.0,1.8,1.0,Y,1.0,1.0,0,4.0,0.0,15.0,339.0,0.0,12.0,5000.0,FALSE,447.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.0,8.517393171418904,6.102558594613569,41-50,1.5-1.9,<5K,11+,<5,300-399,TRAIN
59.0,2.4,7.5,2.0,SW,Y,1.0,COMP,14.0,1.2,1.0,Y,1.0,7.0,1,1.0,0.0,41.0,304.0,9.0,8.0,3920.0,TRUE,686.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,8.27410200229233,6.530877627725885,51-60,1.0-1.4,<5K,6-10,5-10,300-399,TRAIN
54.0,2.8,5.0,1.0,Y,N,0.0,COMP,54.0,2.0,1.0,Y,1.0,16.0,1,1.0,0.0,30.0,423.0,9.0,11.0,3600.0,TRUE,331.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,8.188966863648876,5.802118375377063,51-60,2.0-2.9,<5K,11+,<5,400-499,TRAIN
61.0,2.4,5.0,3.0,NW,N,0.0,COMP,61.0,1.5,1.0,N,1.0,12.0,2,1.0,0.0,40.0,434.0,0.0,6.0,13000.0,FALSE,524.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,9.472781556562168,6.261491684321042,61-70,1.5-1.9,10-20K,6-10,<5,400-499,TRAIN
59.0,2.9,4.0,1.0,NL,N,0.0,COMP,59.0,2.0,1.0,N,1.0,29.0,3,1.0,0.0,25.0,432.0,9.0,8.0,6720.0,FALSE,316.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,9.0,8.812992231969966,5.755742213586912,51-60,2.0-2.9,5-10K,6-10,<5,400-499,TRAIN
25.0,1.5,10.0,1.0,S,N,0.0,COMP,25.0,1.3,1.0,Y,1.0,29.0,3,1.0,0.0,4.0,241.0,4.0,25.0,380.0,FALSE,626.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,5.942799375126701,6.439350371100098,22-25,1.0-1.4,<5K,11+,5-10,200-299,TRAIN
28.0,2.0,9.0,2.0,SW,N,0.0,COMP,27.0,1.8,1.0,N,1.0,23.0,9,1.0,0.0,8.0,0.0,8.0,16.0,5200.0,FALSE,530.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,8.0,8.556606193773073,6.272877006546167,26-30,1.5-1.9,5-10K,11+,5-10,0-199,TRAIN
51.0,3.3,8.0,2.0,WM,N,0.0,COMP,51.0,3.2,1.0,Y,2.0,29.0,2,1.0,0.0,33.0,394.0,9.0,7.0,19000.0,TRUE,486.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,9.852246888342531,6.186208623900494,51-60,3.0+,10-20K,6-10,5-10,300-399,TEST
22.0,2.3,15.0,3.0,EM,N,0.0,COMP,22.0,2.6,1.0,N,1.0,16.0,1,1.0,0.0,4.0,429.0,4.0,10.0,4500.0,TRUE,1376.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,8.412054873292933,7.226936018493289,22-25,2.0-2.9,<5K,6-10,10-15,400-499,TRAIN
62.0,2.2,25.2,2.0,SE,N,1.0,COMP,62.0,1.6,1.0,N,3.0,29.0,1,1.0,0.0,25.0,492.0,9.0,12.0,3490.0,TRUE,561.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,9.0,8.157943507105037,6.329720905522696,61-70,1.5-1.9,<5K,11+,20+,400-499,TEST
29.0,3.2,10.0,3.0,WM,N,0.0,COMP,29.0,3.2,1.0,N,2.0,29.0,1,1.0,0.0,12.0,408.0,9.0,7.0,15610.0,TRUE,660.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,9.655731072956666,6.492239835020471,26-30,3.0+,10-20K,6-10,5-10,400-499,TRAIN
26.0,2.9,6.0,1.0,NW,N,1.0,COMP,11.0,2.0,1.0,Y,1.0,1.0,0,4.0,0.0,7.0,203.0,0.0,9.0,5000.0,FALSE,1495.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,8.517393171418904,7.3098814858247865,26-30,2.0-2.9,<5K,6-10,5-10,200-299,TRAIN
22.0,2.2,3.0,2.0,EM,N,0.0,COMP,22.0,1.6,1.0,Y,1.0,4.0,A4,1.0,0.0,3.0,112.0,0.0,11.0,2360.0,FALSE,3186.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,7.766840537085513,8.066521490469993,22-25,1.5-1.9,<5K,11+,<5,0-199,TRAIN
50.0,3.2,10.0,2.0,WM,N,0.0,COMP,49.0,2.0,1.0,N,1.0,23.0,8,1.0,0.0,24.0,370.0,8.0,9.0,9600.0,TRUE,896.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,8.0,9.169622538697624,6.79794041297493,41-50,2.0-2.9,5-10K,6-10,5-10,300-399,TRAIN
42.0,3.5,8.0,2.0,WM,N,0.0,COMP,42.0,2.3,1.0,Y,1.0,2.0,A4,1.0,0.0,21.0,437.0,0.0,3.0,500.0,FALSE,2471.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,6.2166061010848646,7.81237820598861,41-50,2.0-2.9,<5K,2-3,5-10,400-499,TRAIN
46.0,3.0,13.0,2.0,SE,N,0.0,COMP,46.0,2.0,1.0,N,1.0,22.0,2,1.0,0.0,2.0,350.0,2.0,6.0,9690.0,FALSE,2800.0,0,0.0,0.0,all_frames_combined_net_left_2.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,2.0,9.17895289873455,7.937374696163295,41-50,2.0-2.9,5-10K,6-10,10-15,300-399,TEST
